old,ori,new,up,low,total,type,date,total1,type1,date1,total2,type2,date2,total3,type3,date3,,compare,type0,date0
,,,,,,,,,,,325411.8014,new,2022/2/3,,,,,62809,old,2022/6/3
,,,,,,,,,,,330427.4453,new,2022/2/4,,,,,60309,old,2022/6/4
,,,,,,,,,,,321378.2828,new,2022/2/5,,,,,58296,old,2022/6/5
,,,,,,,,,,,312676.1785,new,2022/2/6,,,,,58086,old,2022/6/6
,,,,,,,,,,,299393.6993,new,2022/2/7,,,,,58215,old,2022/6/7
,,,,,,,,,,,305752.3544,new,2022/2/8,,,,,59226,old,2022/6/8
,,,,,,,,,,,300693.1224,new,2022/2/9,,,,,59298,old,2022/6/9
,,,,,,,,,,,297198.035,new,2022/2/10,,,,,57119,old,2022/6/10
,,,,,,,,,,,286373.6364,new,2022/2/11,,,,,54340,old,2022/6/11
,,,,,,,,,,,276441.0935,new,2022/2/12,,,,,55155,old,2022/6/12
,,,,,,,,,,,272530.3591,new,2022/2/13,,,,,54235,old,2022/6/13
,,,,,,,,,,,264764.6709,new,2022/2/14,,,,,56585,old,2022/6/14
,,,,,,,,,,,267898.1646,new,2022/2/15,,,,,56017,old,2022/6/15
,,,,,,,,,,,270593.2371,new,2022/2/16,,,,,54501,old,2022/6/16
,,,,,,,,,,,286786.6076,new,2022/2/17,,,,,54301,old,2022/6/17
,,,,,,,,,,,275101.6568,new,2022/2/18,,,,,50564,old,2022/6/18
,,,,,,,,,,,273183.6615,new,2022/2/19,,,,,52510,old,2022/6/19
,,,,,,,,,,,269056.7856,new,2022/2/20,,,,,51280,old,2022/6/20
,,,,,,,,,,,268040.3006,new,2022/2/21,,,,,51980,old,2022/6/21
,,,,,,,,,,,275488.0433,new,2022/2/22,,,,,49630,old,2022/6/22
,,,,,,,,,,,271937.4752,new,2022/2/23,,,,,50987,old,2022/6/23
,,,,,,,,,,,260676.8438,new,2022/2/24,,,,,50554,old,2022/6/24
,,,,,,,,,,,255246.0504,new,2022/2/25,,,,,48146,old,2022/6/25
,,,,,,,,,,,249239.7901,new,2022/2/26,,,,,48972,old,2022/6/26
,,,,,,,,,,,245988.3292,new,2022/2/27,,,,,48257,old,2022/6/27
,,,,,,,,,,,244057.7966,new,2022/2/28,,,,,47565,old,2022/6/28
,,,,,,,,,,,239270.2297,new,2022/3/1,,,,,46411,old,2022/6/29
,,,,,,,,,,,241452.569,new,2022/3/2,,,,,45128,old,2022/6/30
,,,,,,,,,,,237530.7354,new,2022/3/3,,,,,45884,old,2022/7/1
,,,,,,,,,,,222406.0118,new,2022/3/4,,,,,43666,old,2022/7/2
,,,,,,,,,,,221723.4081,new,2022/3/5,,,,,41918,old,2022/7/3
,,,,,,,,,,,217666.6227,new,2022/3/6,,,,,42046,old,2022/7/4
,,,,,,,,,,,215007.3617,new,2022/3/7,,,,,43006,old,2022/7/5
,,,,,,,,,,,209630.7973,new,2022/3/8,,,,,44777,old,2022/7/6
,,,,,,,,,,,204261.6023,new,2022/3/9,,,,,43900,old,2022/7/7
,,,,,,,,,,,203048.1785,new,2022/3/10,,,,,43159,old,2022/7/8
,,,,,,,,,,,207490.3127,new,2022/3/11,,,,,44749,old,2022/7/9
,,,,,,,,,,,199560.9754,new,2022/3/12,,,,,43102,old,2022/7/10
,,,,,,,,,,,190117.8771,new,2022/3/13,,,,,41661,old,2022/7/11
,,,,,,,,,,,186165.7875,new,2022/3/14,,,,,43842,old,2022/7/12
,,,,,,,,,,,188984.155,new,2022/3/15,,,,,44735,old,2022/7/13
,,,,,,,,,,,195250.5554,new,2022/3/16,,,,,42488,old,2022/7/14
,,,,,,,,,,,183662.5934,new,2022/3/17,,,,,40709,old,2022/7/15
,,,,,,,,,,,180122.5496,new,2022/3/18,,,,,39578,old,2022/7/16
,,,,,,,,,,,169645.5719,new,2022/3/19,,,,,39393,old,2022/7/17
,,,,,,,,,,,162657.9277,new,2022/3/20,,,,,40659,old,2022/7/18
,,,,,,,,,,,164183.6076,new,2022/3/21,,,,,39983,old,2022/7/19
,,,,,,,,,,,160933.8945,new,2022/3/22,,,,,40825,old,2022/7/20
,,,,,,,,,,,157699.2229,new,2022/3/23,,,,,39791,old,2022/7/21
,,,,,,,,,,,159426.4999,new,2022/3/24,,,,,41112,old,2022/7/22
,,,,,,,,,,,154502.155,new,2022/3/25,,,,,38800,old,2022/7/23
,,,,,,,,,,,151095.9386,new,2022/3/26,,,,,39077,old,2022/7/24
,,,,,,,,,,,153826.8803,new,2022/3/27,,,,,38950,old,2022/7/25
,,,,,,,,,,,158109.3012,new,2022/3/28,,,,,38856,old,2022/7/26
,,,,,,,,,,,153272.1966,new,2022/3/29,,,,,38436,old,2022/7/27
,,,,,,,,,,,153078.8778,new,2022/3/30,,,,,39267,old,2022/7/28
,,,,,,,,,,,145193.2953,new,2022/3/31,,,,,38367,old,2022/7/29
,,,,,,,,,,,143410.8236,new,2022/4/1,,,,,37692,old,2022/7/30
,,,,,,,,,,,145461.8013,new,2022/4/2,,,,,38226,old,2022/7/31
,,,,,,,,,,,136534.2654,new,2022/4/3,,,,,37288,old,2022/8/1
,,,,,,,,,,,132783.3659,new,2022/4/4,,,,,35960,old,2022/8/2
,,,,,,,,,,,127508.4478,new,2022/4/5,,,,,36897,old,2022/8/3
,,,,,,,,,,,122935.4204,new,2022/4/6,,,,,36866,old,2022/8/4
,,,,,,,,,,,119972.8035,new,2022/4/7,,,,,36906,old,2022/8/5
,,,,,,,,,,,125077.6883,new,2022/4/8,,,,,37617,old,2022/8/6
,,,,,,,,,,,126649.0681,new,2022/4/9,,,,,36764,old,2022/8/7
,,,,,,,,,,,125210.1571,new,2022/4/10,,,,,35985,old,2022/8/8
,,,,,,,,,,,118605.116,new,2022/4/11,,,,,35914,old,2022/8/9
,,,,,,,,,,,116203.8534,new,2022/4/12,,,,,36540,old,2022/8/10
,,,,,,,,,,,117274.2331,new,2022/4/13,,,,,36711,old,2022/8/11
,,,,,,,,,,,114849.6994,new,2022/4/14,,,,,35320,old,2022/8/12
,,,,,,,,,,,118326.4941,new,2022/4/15,,,,,35120,old,2022/8/13
,,,,,,,,,,,113638.5537,new,2022/4/16,,,,,33266,old,2022/8/14
,,,,,,,,,,,110200.4162,new,2022/4/17,,,,,34074,old,2022/8/15
,,,,,,,,,,,109842.2024,new,2022/4/18,,,,,34382,old,2022/8/16
,,,,,,,,,,,108481.1403,new,2022/4/19,,,,,34875,old,2022/8/17
,,,,,,,,,,,105280.9549,new,2022/4/20,,,,,34727,old,2022/8/18
,,,,,,,,,,,101827.9707,new,2022/4/21,,,,,34191,old,2022/8/19
,,,,,,,,,,,106090.6577,new,2022/4/22,,,,,35868,old,2022/8/20
,,,,,,,,,,,101491.4832,new,2022/4/23,,,,,35568,old,2022/8/21
,,,,,,,,,,,99218.27311,new,2022/4/24,,,,,35538,old,2022/8/22
,,,,,,,,,,,95722.25346,new,2022/4/25,,,,,34408,old,2022/8/23
,,,,,,,,,,,97187.4107,new,2022/4/26,,,,,33898,old,2022/8/24
,,,,,,,,,,,96883.76378,new,2022/4/27,,,,,35034,old,2022/8/25
,,,,,,,,,,,93332.01201,new,2022/4/28,,,,,34706,old,2022/8/26
,,,,,,,,,,,87062.77604,new,2022/4/30,,,,,32855,old,2022/8/27
,,,,,,,,,,,83085.83299,new,2022/5/1,,,,,31418,old,2022/8/28
,,,,,,,,,,,86187.57963,new,2022/5/2,,,,,32575,old,2022/8/29
,,,,,,,,,,,85336.25952,new,2022/5/3,,,,,32916,old,2022/8/30
,,,,,,,,,,,91058.98901,new,2022/5/4,,,,,33869,old,2022/8/31
,,,,,,,,,,,88566.89022,new,2022/5/5,,,,,32758,old,2022/9/1
,,,,,,,,,,,83510.92439,new,2022/5/6,,,,,33955,old,2022/9/2
,,,,,,,,,,,79698.7592,new,2022/5/7,,,,,32453,old,2022/9/3
,,,,,,,,,,,76602.30647,new,2022/5/8,,,,,32083,old,2022/9/4
,,,,,,,,,,,79700.40925,new,2022/5/9,,,,,32225,old,2022/9/5
,,,,,,,,,,,77271.80093,new,2022/5/10,,,,,32300,old,2022/9/6
,,,,,,,,,,,77349.06327,new,2022/5/11,,,,,31514,old,2022/9/7
,,,,,,,,,,,76177.59386,new,2022/5/12,,,,,31564,old,2022/9/8
,,,,,,,,,,,76024.51493,new,2022/5/13,,,,,31689,old,2022/9/9
,,,,,,,,,,,74492.34085,new,2022/5/14,,,,,30350,old,2022/9/10
,,,,,,,,,,,71378.504,new,2022/5/15,,,,,29011,old,2022/9/11
,,,,,,,,,,,69821.7063,new,2022/5/16,,,,,28928,old,2022/9/12
,,,,,,,,,,,69581.05182,new,2022/5/17,,,,,29048,old,2022/9/13
,,,,,,,,,,,70424.48471,new,2022/5/18,,,,,30317,old,2022/9/14
,,,,,,,,,,,70046.51483,new,2022/5/19,,,,,31552,old,2022/9/15
,,,,,,,,,,,69459.39772,new,2022/5/20,,,,,33981,old,2022/9/16
,,,,,,,,,,,68054.32872,new,2022/5/21,,,,,33542,old,2022/9/17
,,,,,,,,,,,67495.56526,new,2022/5/22,,,,,33164,old,2022/9/18
,,,,,,,,,,,66641.3017,new,2022/5/23,,,,,33870,old,2022/9/19
,,,,,,,,,,,65057.44759,new,2022/5/24,,,,,32453,old,2022/9/20
,,,,,,,,,,,63805.80727,new,2022/5/25,,,,,32063,old,2022/9/21
,,,,,,,,,,,63139.76869,new,2022/5/26,,,,,33004,old,2022/9/22
,,,,,,,,,,,62911.66309,new,2022/5/27,,,,,32125,old,2022/9/23
,,,,,,,,,,,61510.36494,new,2022/5/28,,,,,32267,old,2022/9/24
,,,,,,,,,,,59489.0893,new,2022/5/29,,,,,30520,old,2022/9/25
,,,,,,,,,,,59547.54402,new,2022/5/30,,,,,30918,old,2022/9/26
,,,,,,,,,,,60150.15958,new,2022/5/31,,,,,30792,old,2022/9/27
,,,,,,,,,,,60706.53786,new,2022/6/1,,,,,30900,old,2022/9/28
,,,,,,,,,,,60461.33933,new,2022/6/2,,,,,30543,old,2022/9/29
,,,,,,,,,,,61587.11477,new,2022/6/3,,,,,30706,old,2022/9/30
,,,,,,,,,,,60034.49477,new,2022/6/4,,,,,29346,old,2022/10/1
,,,,,,,,,,,58507.05641,new,2022/6/5,,,,,29544,old,2022/10/2
,,,,,,,,,,,58090.57573,new,2022/6/6,,,,,30655,old,2022/10/3
,,,,,,,,,,,57978.84254,new,2022/6/7,,,,,31131,old,2022/10/4
,,,,,,,,,,,58543.9196,new,2022/6/8,,,,,30881,old,2022/10/5
,,,,,,,,,,,58611.08905,new,2022/6/9,,,,,31486,old,2022/10/6
,,,,,,,,,,,57118.97898,new,2022/6/10,,,,,30144,old,2022/10/7
,,,,,,,,,,,54963.93713,new,2022/6/11,,,,,28422,old,2022/10/8
,,,,,,,,,,,55145.10011,new,2022/6/12,,,,,28271,old,2022/10/9
,,,,,,,,,,,54329.92777,new,2022/6/13,,,,,27464,old,2022/10/10
,,,,,,,,,,,55711.42194,new,2022/6/14,,,,,27842,old,2022/10/11
,,,,,,,,,,,55423.60677,new,2022/6/15,,,,,28309,old,2022/10/12
,,,,,,,,,,,54387.07972,new,2022/6/16,,,,,27637,old,2022/10/13
,,,,,,,,,,,54112.86587,new,2022/6/17,,,,,28087,old,2022/10/14
,,,,,,,,,,,51342.22454,new,2022/6/18,,,,,29011,old,2022/10/15
,,,,,,,,,,,52267.24329,new,2022/6/19,,,,,29536,old,2022/10/16
,,,,,,,,,,,51332.69473,new,2022/6/20,,,,,30189,old,2022/10/17
,,,,,,,,,,,51640.65247,new,2022/6/21,,,,,29284,old,2022/10/18
,,,,,,,,,,,49947.90458,new,2022/6/22,,,,,28679,old,2022/10/19
,,,,,,,,,,,50626.24217,new,2022/6/23,,,,,28563,old,2022/10/20
,,,,,,,,,,,50296.13869,new,2022/6/24,,,,,28453,old,2022/10/21
,,,,,,,,,,,48539.76545,new,2022/6/25,,,,,28604,old,2022/10/22
,,,,,,,,,,,48843.25078,new,2022/6/26,,,,,28774,old,2022/10/23
,,,,,,,,,,,48251.48758,new,2022/6/27,,,,,28709,old,2022/10/24
,,,,,,,,,,,47638.0021,new,2022/6/28,,,,,28678,old,2022/10/25
,,,,,,,,,,,46675.81022,new,2022/6/29,,,,,29176,old,2022/10/26
,,,,,,,,,,,45561.03286,new,2022/6/30,,,,,28280,old,2022/10/27
,,,,,,,,,,,45821.97931,new,2022/7/1,,,,,27960,old,2022/10/28
,,,,,,,,,,,44154.95852,new,2022/7/2,,,,,26462,old,2022/10/29
,,,,,,,,,,,42639.27639,new,2022/7/3,,,,,25470,old,2022/10/30
,,,,,,,,,,,42388.79587,new,2022/7/4,,,,,25819,old,2022/10/31
,,,,,,,,,,,42834.4936,new,2022/7/5,,,,,26467,old,2022/11/1
,,,,,,,,,,,43977.08884,new,2022/7/6,,,,,26892,old,2022/11/2
,,,,,,,,,,,43525.54736,new,2022/7/7,,,,,27977,old,2022/11/3
,,,,,,,,,,,43028.59362,new,2022/7/8,,,,,27529,old,2022/11/4
,,,,,,,,,,,44038.33548,new,2022/7/9,,,,,28410,old,2022/11/5
,,,,,,,,,,,43018.85806,new,2022/7/10,,,,,29487,old,2022/11/6
,,,,,,,,,,,41931.88051,new,2022/7/11,,,,,27691,old,2022/11/7
,,,,,,,,,,,43218.09411,new,2022/7/12,,,,,27324,old,2022/11/8
,,,,,,,,,,,43914.24945,new,2022/7/13,,,,,27954,old,2022/11/9
,,,,,,,,,,,42508.16229,new,2022/7/14,,,,,27582,old,2022/11/10
,,,,,,,,,,,41145.24796,new,2022/7/15,,,,,26683,old,2022/11/11
,,,,,,,,,,,40107.43947,new,2022/7/16,,,,,25576,old,2022/11/12
,,,,,,,,,,,39714.41097,new,2022/7/17,,,,,25214,old,2022/11/13
,,,,,,,,,,,40387.94424,new,2022/7/18,,,,,25700,old,2022/11/14
,,,,,,,,,,,39918.11572,new,2022/7/19,,,,,26390,old,2022/11/15
,,,,,,,,,,,40424.61282,new,2022/7/20,,,,,25870,old,2022/11/16
,,,,,,,,,,,39747.62637,new,2022/7/21,,,,,26477,old,2022/11/17
,,,,,,,,,,,40569.45447,new,2022/7/22,,,,,27594,old,2022/11/18
,,,,,,,,,,,39032.96869,new,2022/7/23,,,,,26077,old,2022/11/19
,,,,,,,,,,,39064.1056,new,2022/7/24,,,,,25428,old,2022/11/20
,,,,,,,,,,,38896.39384,new,2022/7/25,,,,,24756,old,2022/11/21
,,,,,,,,,,,38766.03094,new,2022/7/26,,,,,25858,old,2022/11/22
,,,,,,,,,,,38422.22801,new,2022/7/27,,,,,26102,old,2022/11/23
,,,,,,,,,,,38912.81327,new,2022/7/28,,,,,26712,old,2022/11/24
,,,,,,,,,,,38321.56985,new,2022/7/29,,,,,25362,old,2022/11/25
,,,,,,,,,,,37786.65446,new,2022/7/30,,,,,25160,old,2022/11/27
,,,,,,,,,,,38044.73463,new,2022/7/31,,,,,25448,old,2022/11/28
,,,,,,,,,,,37372.6108,new,2022/8/1,,,,,24500,old,2022/11/29
,,,,,,,,,,,36333.82708,new,2022/8/2,,,,,23477,old,2022/12/1
,,,,,,,,,,,36785.30546,new,2022/8/3,,,,,23901,old,2022/12/2
,,,,,,,,,,,36727.34353,new,2022/8/4,,,,,23766,old,2022/12/3
,,,,,,,,,,,36727.42461,new,2022/8/5,,,,,24481,old,2022/12/4
,,,,,,,,,,,37196.29074,new,2022/8/6,,,,,23723,old,2022/12/5
,,,,,,,,,,,36669.09099,new,2022/8/7,,,,,23502,old,2022/12/6
,,,,,,,,,,,36085.73578,new,2022/8/8,,,,,24030,old,2022/12/7
,,,,,,,,,,,35934.34537,new,2022/8/9,,,,,22532,old,2022/12/8
,,,,,,,,,,,36287.47697,new,2022/8/10,,,,,22932,old,2022/12/9
,,,,,,,,,,,36415.87604,new,2022/8/11,,,,,21963,old,2022/12/10
,,,,,,,,,,,35469.94621,new,2022/8/12,,,,,22275,old,2022/12/12
,,,,,,,,,,,35215.3992,new,2022/8/13,,,,,23003,old,2022/12/13
,,,,,,,,,,,33799.4558,new,2022/8/14,,,,,21834,old,2022/12/14
,,,,,,,,,,,34124.63801,new,2022/8/15,,,,,21884,old,2022/12/15
,,,,,,,,,,,34259.86198,new,2022/8/16,,,,,21984,old,2022/12/17
,,,,,,,,,,,34574.82134,new,2022/8/17,,,,,21958,old,2022/12/18
,,,,,,,,,,,34508.92375,new,2022/8/18,,,,,23668,old,2022/12/19
,,,,,,,,,,,34146.63749,new,2022/8/19,,,,,23767,old,2022/12/20
,,,,,,,,,,,35228.0783,new,2022/8/20,,,,,22886,old,2022/12/21
,,,,,,,,,,,35165.21489,new,2022/8/21,,,,,21610,old,2022/12/22
,,,,,,,,,,,35210.11194,new,2022/8/22,,,,,21654,old,2022/12/23
,,,,,,,,,,,34465.57135,new,2022/8/23,,,,,15695,old,2022/12/24
,,,,,,,,,,,34029.85299,new,2022/8/24,,,,,20693,old,2022/12/25
,,,,,,,,,,,34700.06,new,2022/8/25,,,,,20264,old,2022/12/26
,,,,,,,,,,,34520.42991,new,2022/8/26,,,,,20448,old,2022/12/27
,,,,,,,,,,,33211.59877,new,2022/8/27,,,,,20208,old,2022/12/28
,,,,,,,,,,,32012.38339,new,2022/8/28,,,,,20008,old,2022/12/29
,,,,,,,,,,,32563.95654,new,2022/8/29,,,,,20461,old,2022/12/30
,,,,,,,,,,,32747.91242,new,2022/8/30,,,,,20319,old,2022/12/31
,,,,,,,,,,,33393.31283,new,2022/8/31,,,,,20203,old,2023/1/1
,,,,,,,,,,,32720.99806,new,2022/9/1,,,,,,,
,,,,,,,,,,,33489.04248,new,2022/9/2,,,,,,,
,,,,,,,,,,,32536.29189,new,2022/9/3,,,,,,,
,,,,,,,,,,,32197.98791,new,2022/9/4,,,,,,,
,,,,,,,,,,,32206.1547,new,2022/9/5,,,,,,,
,,,,,,,,,,,32211.95774,new,2022/9/6,,,,,,,
,,,,,,,,,,,31640.58903,new,2022/9/7,,,,,,,
,,,,,,,,,,,31584.24235,new,2022/9/8,,,,,,,
,,,,,,,,,,,31614.04451,new,2022/9/9,,,,,,,
,,,,,,,,,,,30646.14665,new,2022/9/10,,,,,,,
,,,,,,,,,,,29548.17818,new,2022/9/11,,,,,,,
,,,,,,,,,,,29271.25718,new,2022/9/12,,,,,,,
,,,,,,,,,,,33760.95633,new,2022/9/13,,,,,,,
,,,,,,,,,,,33041.82802,new,2022/9/14,,,,,,,
,,,,,,,,,,,32968.38392,new,2022/9/15,,,,,,,
,,,,,,,,,,,34126.69842,new,2022/9/16,,,,,,,
,,,,,,,,,,,33712.63502,new,2022/9/17,,,,,,,
,,,,,,,,,,,33334.48841,new,2022/9/18,,,,,,,
,,,,,,,,,,,33706.41085,new,2022/9/19,,,,,,,
,,,,,,,,,,,32705.99208,new,2022/9/20,,,,,,,
,,,,,,,,,,,32295.8896,new,2022/9/21,,,,,,,
,,,,,,,,,,,32812.03939,new,2022/9/22,,,,,,,
,,,,,,,,,,,32207.94929,new,2022/9/23,,,,,,,
,,,,,,,,,,,32226.96792,new,2022/9/24,,,,,,,
,,,,,,,,,,,30948.63314,new,2022/9/25,,,,,,,
,,,,,,,,,,,31037.45739,new,2022/9/26,,,,,,,
,,,,,,,,,,,30864.15603,new,2022/9/27,,,,,,,
,,,,,,,,,,,30868.3317,new,2022/9/28,,,,,,,
,,,,,,,,,,,30584.828,new,2022/9/29,,,,,,,
,,,,,,,,,,,30638.343,new,2022/9/30,,,,,,,
,,,,,,,,,,,29655.70238,new,2022/10/1,,,,,,,
,,,,,,,,,,,29650.10099,new,2022/10/2,,,,,,,
,,,,,,,,,,,30329.03467,new,2022/10/3,,,,,,,
,,,,,,,,,,,30713.51478,new,2022/10/4,,,,,,,
,,,,,,,,,,,30631.88538,new,2022/10/5,,,,,,,
,,,,,,,,,,,31077.43584,new,2022/10/6,,,,,,,
,,,,,,,,,,,30227.60135,new,2022/10/7,,,,,,,
,,,,,,,,,,,28927.31451,new,2022/10/8,,,,,,,
,,,,,,,,,,,28615.72099,new,2022/10/9,,,,,,,
,,,,,,,,,,,27891.73897,new,2022/10/10,,,,,,,
,,,,,,,,,,,27979.35742,new,2022/10/11,,,,,,,
,,,,,,,,,,,28220.69616,new,2022/10/12,,,,,,,
,,,,,,,,,,,27744.71884,new,2022/10/13,,,,,,,
,,,,,,,,,,,27984.44508,new,2022/10/14,,,,,,,
,,,,,,,,,,,28608.08634,new,2022/10/15,,,,,,,
,,,,,,,,,,,29055.55139,new,2022/10/16,,,,,,,
,,,,,,,,,,,29610.49713,new,2022/10/17,,,,,,,
,,,,,,,,,,,29133.21644,new,2022/10/18,,,,,,,
,,,,,,,,,,,28722.51156,new,2022/10/19,,,,,,,
,,,,,,,,,,,28589.65697,new,2022/10/20,,,,,,,
,,,,,,,,,,,28467.18993,new,2022/10/21,,,,,,,
,,,,,,,,,,,28529.46914,new,2022/10/22,,,,,,,
,,,,,,,,,,,28633.62506,new,2022/10/23,,,,,,,
,,,,,,,,,,,28597.18979,new,2022/10/24,,,,,,,
,,,,,,,,,,,28574.71678,new,2022/10/25,,,,,,,
,,,,,,,,,,,28910.61628,new,2022/10/26,,,,,,,
,,,,,,,,,,,28335.15282,new,2022/10/27,,,,,,,
,,,,,,,,,,,28057.46482,new,2022/10/28,,,,,,,
,,,,,,,,,,,26922.26575,new,2022/10/29,,,,,,,
,,,,,,,,,,,26028.10861,new,2022/10/30,,,,,,,
,,,,,,,,,,,26060.59212,new,2022/10/31,,,,,,,
,,,,,,,,,,,26398.91119,new,2022/11/1,,,,,,,
,,,,,,,,,,,26682.12819,new,2022/11/2,,,,,,,
,,,,,,,,,,,27448.11608,new,2022/11/3,,,,,,,
,,,,,,,,,,,27279.75832,new,2022/11/4,,,,,,,
,,,,,,,,,,,27921.08634,new,2022/11/5,,,,,,,
,,,,,,,,,,,28761.01448,new,2022/11/6,,,,,,,
,,,,,,,,,,,27707.76862,new,2022/11/7,,,,,,,
,,,,,,,,,,,27413.09504,new,2022/11/8,,,,,,,
,,,,,,,,,,,27782.47709,new,2022/11/9,,,,,,,
,,,,,,,,,,,27546.72805,new,2022/11/10,,,,,,,
,,,,,,,,,,,26893.63208,new,2022/11/11,,,,,,,
,,,,,,,,,,,26005.5749,new,2022/11/12,,,,,,,
,,,,,,,,,,,25579.69055,new,2022/11/13,,,,,,,
,,,,,,,,,,,25769.83934,new,2022/11/14,,,,,,,
,,,,,,,,,,,26191.18544,new,2022/11/15,,,,,,,
,,,,,,,,,,,25866.91182,new,2022/11/16,,,,,,,
,,,,,,,,,,,26254.7974,new,2022/11/17,,,,,,,
,,,,,,,,,,,27046.95628,new,2022/11/18,,,,,,,
,,,,,,,,,,,26135.06265,new,2022/11/19,,,,,,,
,,,,,,,,,,,25632.23416,new,2022/11/20,,,,,,,
,,,,,,,,,,,25063.89634,new,2022/11/21,,,,,,,
,,,,,,,,,,,25691.18124,new,2022/11/22,,,,,,,
,,,,,,,,,,,25885.4625,new,2022/11/23,,,,,,,
,,,,,,,,,,,26341.02037,new,2022/11/24,,,,,,,
,,,,,,,,,,,25488.03505,new,2022/11/25,,,,,,,
,,,,,,,,,,,25279.39821,new,2022/11/27,,,,,,,
,,,,,,,,,,,25413.22338,new,2022/11/28,,,,,,,
,,,,,,,,,,,24731.53389,new,2022/11/29,,,,,,,
,,,,,,,,,,,23901.8509,new,2022/12/1,,,,,,,
,,,,,,,,,,,24036.11369,new,2022/12/2,,,,,,,
,,,,,,,,,,,23876.50697,new,2022/12/3,,,,,,,
,,,,,,,,,,,24308.05184,new,2022/12/4,,,,,,,
,,,,,,,,,,,23813.18799,new,2022/12/5,,,,,,,
,,,,,,,,,,,23608.48136,new,2022/12/6,,,,,,,
,,,,,,,,,,,23915.74325,new,2022/12/7,,,,,,,
,,,,,,,,,,,22867.22011,new,2022/12/8,,,,,,,
,,,,,,,,,,,23017.21459,new,2022/12/9,,,,,,,
,,,,,,,,,,,22283.38531,new,2022/12/10,,,,,,,
,,,,,,,,,,,22378.98692,new,2022/12/12,,,,,,,
,,,,,,,,,,,22825.74028,new,2022/12/13,,,,,,,
,,,,,,,,,,,22042.32345,new,2022/12/14,,,,,,,
,,,,,,,,,,,21992.81383,new,2022/12/15,,,,,,,
,,,,,,,,,,,22011.37794,new,2022/12/17,,,,,,,
,,,,,,,,,,,26636.05538,new,2022/12/18,,,,,,,
,,,,,,,,,,,23767.87642,new,2022/12/19,,,,,,,
,,,,,,,,,,,22688.41085,new,2022/12/20,,,,,,,
,,,,,,,,,,,21930.6188,new,2022/12/21,,,,,,,
,,,,,,,,,,,21128.22762,new,2022/12/22,,,,,,,
,,,,,,,,,,,21192.92029,new,2022/12/23,,,,,,,
,,,,,,,,,,,15599.36134,new,2022/12/24,,,,,,,
,,,,,,,,,,,20618.41275,new,2022/12/25,,,,,,,
,,,,,,,,,,,20321.29779,new,2022/12/26,,,,,,,
,,,,,,,,,,,20413.39283,new,2022/12/27,,,,,,,
,,,,,,,,,,,20244.4965,new,2022/12/28,,,,,,,
,,,,,,,,,,,20081.2727,new,2022/12/29,,,,,,,
,,,,,,,,,,,20356.92757,new,2022/12/30,,,,,,,
,,,,,,,,,,,20281.63891,new,2022/12/31,,,,,,,
,,,,,,,,,,,20199.42028,new,2023/1/1,,,,,,,
,,,,,,,,,,,20117.77676,new,2023/1/2,,,,,,,
,,,,,,,,,,,20036.67053,new,2023/1/3,,,,,,,
,,,,,,,,,,,19956.07104,new,2023/1/4,,,,,,,
,,,,,,,,,,,19875.97084,new,2023/1/5,,,,,,,
,,,,,,,,,,,19796.35941,new,2023/1/6,,,,,,,
,,,,,,,,,,,19717.23275,new,2023/1/7,,,,,,,
,,,,,,,,,,,19638.58378,new,2023/1/8,,,,,,,
,,,,,,,,,,,19560.40864,new,2023/1/9,,,,,,,
,,,,,,,,,,,19482.70352,new,2023/1/10,,,,,,,
,,,,,,,,,,,19405.46771,new,2023/1/11,,,,,,,
,,,,,,,,,,,19328.6913,new,2023/1/12,,,,,,,
,,,,,,,,,,,19252.37369,new,2023/1/13,,,,,,,
,,,,,,,,,,,19176.51121,new,2023/1/14,,,,,,,
,,,,,,,,,,,19101.10325,new,2023/1/15,,,,,,,
,,,,,,,,,,,19026.14018,new,2023/1/16,,,,,,,
,,,,,,,,,,,18951.62146,new,2023/1/17,,,,,,,
,,,,,,,,,,,18877.54357,new,2023/1/18,,,,,,,
,,,,,,,,,,,18803.90598,new,2023/1/19,,,,,,,
,,,,,,,,,,,18730.69934,new,2023/1/20,,,,,,,
,,,,,,,,,,,18657.92317,new,2023/1/21,,,,,,,
,,,,,,,,,,,18585.5741,new,2023/1/22,,,,,,,
,,,,,,,,,,,18513.65166,new,2023/1/23,,,,,,,
,,,,,,,,,,,18442.14676,new,2023/1/24,,,,,,,
,,,,,,,,,,,18371.05901,new,2023/1/25,,,,,,,
,,,,,,,,,,,18300.38798,new,2023/1/26,,,,,,,
,,,,,,,,,,,18230.12478,new,2023/1/27,,,,,,,
,,,,,,,,,,,18160.26906,new,2023/1/28,,,,,,,
,,,,,,,,,,,18090.81767,new,2023/1/29,,,,,,,
,,,,,,,,,,,18021.77024,new,2023/1/30,,,,,,,
,,,,,,,,,,,17953.11813,new,2023/1/31,,,,,,,
,,,,,,,,,,,17884.86105,new,2023/2/1,,,,,,,
,,,,,,,,,,,17816.99597,new,2023/2/2,,,,,,,
,,,,,,,,,,,17749.52257,new,2023/2/3,,,,,,,
,,,,,,,,,,,17682.43246,new,2023/2/4,,,,,,,
,,,,,,,,,,,17615.7254,new,2023/2/5,,,,,,,
,,,,,,,,,,,17549.40113,new,2023/2/6,,,,,,,
,,,,,,,,,,,17483.45142,new,2023/2/7,,,,,,,
